[2026-02-15 04:20:55.441] [workload] [debug] issue,sys->id=0, tick=279876666953, node->id=5036, node->name=COMP_NODE_BCKWD_iter12_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.755] [workload] [debug] issue,sys->id=0, tick=323151629430, node->id=6022, node->name=COMP_NODE_BCKWD_iter14_b7_attention_compute, node->type=4
[2026-02-15 04:20:55.755] [workload] [debug] callback,sys->id=2, tick=323151629430, node->id=22085, node->name=COMP_NODE_BCKWD_iter14_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:55.755] [workload] [debug] issue,sys->id=2, tick=323151629430, node->id=22086, node->name=COMP_NODE_BCKWD_iter14_b7_attention_compute, node->type=4
[2026-02-15 04:20:55.755] [workload] [debug] callback,sys->id=0, tick=323151629431, node->id=6022, node->name=COMP_NODE_BCKWD_iter14_b7_attention_compute, node->type=4
[2026-02-15 04:20:55.755] [workload] [debug] issue,sys->id=0, tick=323151629431, node->id=6023, node->name=COMM_COLL_NODE_DP_All-Reduce_iter14_dp0pp0tp0, node->type=7
[2026-02-15 04:20:55.755] [workload] [debug] callback,sys->id=2, tick=323151629431, node->id=22086, node->name=COMP_NODE_BCKWD_iter14_b7_attention_compute, node->type=4
[2026-02-15 04:20:55.755] [workload] [debug] issue,sys->id=2, tick=323151629431, node->id=22087, node->name=COMM_COLL_NODE_DP_All-Reduce_iter14_dp1pp0tp0, node->type=7
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=1, tick=344667225795, node->id=14055, node->name=COMM_COLL_NODE_DP_All-Reduce_iter14_dp0pp1tp0, node->type=7
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=1, tick=344667225795, node->id=14056, node->name=COMM_RECV_NODE_FWD_iter15_b0_dp0pp1tp0, node->type=6
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=3, tick=344667225795, node->id=30119, node->name=COMM_COLL_NODE_DP_All-Reduce_iter14_dp1pp1tp0, node->type=7
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=3, tick=344667225795, node->id=30120, node->name=COMM_RECV_NODE_FWD_iter15_b0_dp1pp1tp0, node->type=6
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=0, tick=344667225819, node->id=6023, node->name=COMM_COLL_NODE_DP_All-Reduce_iter14_dp0pp0tp0, node->type=7
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=0, tick=344667225819, node->id=6024, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=2, tick=344667225819, node->id=22087, node->name=COMM_COLL_NODE_DP_All-Reduce_iter14_dp1pp0tp0, node->type=7
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=2, tick=344667225819, node->id=22088, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=0, tick=344667225820, node->id=6024, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=0, tick=344667225820, node->id=6025, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=2, tick=344667225820, node->id=22088, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=2, tick=344667225820, node->id=22089, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=0, tick=344667225821, node->id=6025, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=0, tick=344667225821, node->id=6026, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=2, tick=344667225821, node->id=22089, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=2, tick=344667225821, node->id=22090, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=0, tick=344667225822, node->id=6026, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=0, tick=344667225822, node->id=6027, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=2, tick=344667225822, node->id=22090, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] issue,sys->id=2, tick=344667225822, node->id=22091, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.756] [workload] [debug] callback,sys->id=0, tick=344667225823, node->id=6027, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225823, node->id=6028, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225823, node->id=22091, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225823, node->id=22092, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225824, node->id=6028, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225824, node->id=6029, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225824, node->id=22092, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225824, node->id=22093, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225825, node->id=6029, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225825, node->id=6030, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225825, node->id=22093, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225825, node->id=22094, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225826, node->id=6030, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225826, node->id=6031, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225826, node->id=22094, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225826, node->id=22095, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225827, node->id=6031, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225827, node->id=6032, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225827, node->id=22095, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225827, node->id=22096, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225828, node->id=6032, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225828, node->id=6033, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225828, node->id=22096, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225828, node->id=22097, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225829, node->id=6033, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225829, node->id=6034, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225829, node->id=22097, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225829, node->id=22098, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225830, node->id=6034, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225830, node->id=6035, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225830, node->id=22098, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225830, node->id=22099, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225831, node->id=6035, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225831, node->id=6036, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225831, node->id=22099, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225831, node->id=22100, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225832, node->id=6036, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225832, node->id=6037, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225832, node->id=22100, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225832, node->id=22101, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225833, node->id=6037, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225833, node->id=6038, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225833, node->id=22101, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225833, node->id=22102, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225834, node->id=6038, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225834, node->id=6039, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=2, tick=344667225834, node->id=22102, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=2, tick=344667225834, node->id=22103, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] callback,sys->id=0, tick=344667225835, node->id=6039, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.757] [workload] [debug] issue,sys->id=0, tick=344667225835, node->id=6040, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225835, node->id=22103, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225835, node->id=22104, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225836, node->id=6040, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225836, node->id=6041, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225836, node->id=22104, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225836, node->id=22105, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225837, node->id=6041, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225837, node->id=6042, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225837, node->id=22105, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225837, node->id=22106, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225838, node->id=6042, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225838, node->id=6043, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225838, node->id=22106, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225838, node->id=22107, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225839, node->id=6043, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225839, node->id=6044, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225839, node->id=22107, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225839, node->id=22108, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225840, node->id=6044, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225840, node->id=6045, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225840, node->id=22108, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225840, node->id=22109, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225841, node->id=6045, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225841, node->id=6046, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225841, node->id=22109, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225841, node->id=22110, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225842, node->id=6046, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225842, node->id=6047, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225842, node->id=22110, node->name=COMP_NODE_FWD_iter15_b0_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225842, node->id=22111, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225843, node->id=6047, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225843, node->id=6048, node->name=COMM_SEND_NODE_FWD_iter15_b0_dp0pp0tp0, node->type=5
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225843, node->id=6049, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225843, node->id=22111, node->name=COMP_NODE_FWD_iter15_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225843, node->id=22112, node->name=COMM_SEND_NODE_FWD_iter15_b0_dp1pp0tp0, node->type=5
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225843, node->id=22113, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225844, node->id=6049, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225844, node->id=6050, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225844, node->id=22113, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225844, node->id=22114, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225845, node->id=6050, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=0, tick=344667225845, node->id=6051, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=2, tick=344667225845, node->id=22114, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] issue,sys->id=2, tick=344667225845, node->id=22115, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.758] [workload] [debug] callback,sys->id=0, tick=344667225846, node->id=6051, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225846, node->id=6052, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225846, node->id=22115, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225846, node->id=22116, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225847, node->id=6052, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225847, node->id=6053, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225847, node->id=22116, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225847, node->id=22117, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225848, node->id=6053, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225848, node->id=6054, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225848, node->id=22117, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225848, node->id=22118, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225849, node->id=6054, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225849, node->id=6055, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225849, node->id=22118, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225849, node->id=22119, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225850, node->id=6055, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225850, node->id=6056, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225850, node->id=22119, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225850, node->id=22120, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225851, node->id=6056, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225851, node->id=6057, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225851, node->id=22120, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225851, node->id=22121, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225852, node->id=6057, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225852, node->id=6058, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225852, node->id=22121, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225852, node->id=22122, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225853, node->id=6058, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225853, node->id=6059, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225853, node->id=22122, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225853, node->id=22123, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225854, node->id=6059, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225854, node->id=6060, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225854, node->id=22123, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225854, node->id=22124, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225855, node->id=6060, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=0, tick=344667225855, node->id=6061, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=2, tick=344667225855, node->id=22124, node->name=COMP_NODE_FWD_iter15_b1_ffwd_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] issue,sys->id=2, tick=344667225855, node->id=22125, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
[2026-02-15 04:20:55.759] [workload] [debug] callback,sys->id=0, tick=344667225856, node->id=6061, node->name=COMP_NODE_FWD_iter15_b1_attention_compute, node->type=4
