[2026-02-15 04:20:46.714] [workload] [debug] issue,sys->id=3, tick=266248511783, node->id=29244, node->name=COMP_NODE_BCKWD_iter12_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=1, tick=287857865639, node->id=13422, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=1, tick=287857865639, node->id=13423, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=3, tick=287857865639, node->id=29486, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=3, tick=287857865639, node->id=29487, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=1, tick=287857865640, node->id=13423, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=1, tick=287857865640, node->id=13424, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=3, tick=287857865640, node->id=29487, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=3, tick=287857865640, node->id=29488, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=1, tick=287857865641, node->id=13424, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=1, tick=287857865641, node->id=13425, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=3, tick=287857865641, node->id=29488, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=3, tick=287857865641, node->id=29489, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=1, tick=287857865642, node->id=13425, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=1, tick=287857865642, node->id=13426, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=3, tick=287857865642, node->id=29489, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=3, tick=287857865642, node->id=29490, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=1, tick=287857865643, node->id=13426, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=1, tick=287857865643, node->id=13427, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=3, tick=287857865643, node->id=29490, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=3, tick=287857865643, node->id=29491, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] callback,sys->id=1, tick=287857865644, node->id=13427, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.767] [workload] [debug] issue,sys->id=1, tick=287857865644, node->id=13428, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=3, tick=287857865644, node->id=29491, node->name=COMP_NODE_FWD_iter13_b6_attention_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=3, tick=287857865644, node->id=29492, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=1, tick=287857865645, node->id=13428, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=1, tick=287857865645, node->id=13429, node->name=COMM_RECV_NODE_FWD_iter13_b7_dp0pp1tp0, node->type=6
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=3, tick=287857865645, node->id=29492, node->name=COMP_NODE_FWD_iter13_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=3, tick=287857865645, node->id=29493, node->name=COMM_RECV_NODE_FWD_iter13_b7_dp1pp1tp0, node->type=6
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=0, tick=287864116121, node->id=5421, node->name=COMM_SEND_NODE_FWD_iter13_b7_dp0pp0tp0, node->type=5
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=1, tick=287864116121, node->id=13429, node->name=COMM_RECV_NODE_FWD_iter13_b7_dp0pp1tp0, node->type=6
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=1, tick=287864116121, node->id=13430, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=2, tick=287864116121, node->id=21485, node->name=COMM_SEND_NODE_FWD_iter13_b7_dp1pp0tp0, node->type=5
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=3, tick=287864116121, node->id=29493, node->name=COMM_RECV_NODE_FWD_iter13_b7_dp1pp1tp0, node->type=6
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=3, tick=287864116121, node->id=29494, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=1, tick=287864116122, node->id=13430, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=1, tick=287864116122, node->id=13431, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=3, tick=287864116122, node->id=29494, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=3, tick=287864116122, node->id=29495, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] callback,sys->id=1, tick=287864116123, node->id=13431, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.768] [workload] [debug] issue,sys->id=1, tick=287864116123, node->id=13432, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116123, node->id=29495, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116123, node->id=29496, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116124, node->id=13432, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116124, node->id=13433, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116124, node->id=29496, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116124, node->id=29497, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116125, node->id=13433, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116125, node->id=13434, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116125, node->id=29497, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116125, node->id=29498, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116126, node->id=13434, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116126, node->id=13435, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116126, node->id=29498, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116126, node->id=29499, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116127, node->id=13435, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116127, node->id=13436, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116127, node->id=29499, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116127, node->id=29500, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116128, node->id=13436, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116128, node->id=13437, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116128, node->id=29500, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116128, node->id=29501, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116129, node->id=13437, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116129, node->id=13438, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116129, node->id=29501, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116129, node->id=29502, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116130, node->id=13438, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116130, node->id=13439, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=3, tick=287864116130, node->id=29502, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=3, tick=287864116130, node->id=29503, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] callback,sys->id=1, tick=287864116131, node->id=13439, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.769] [workload] [debug] issue,sys->id=1, tick=287864116131, node->id=13440, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116131, node->id=29503, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116131, node->id=29504, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116132, node->id=13440, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116132, node->id=13441, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116132, node->id=29504, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116132, node->id=29505, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116133, node->id=13441, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116133, node->id=13442, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116133, node->id=29505, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116133, node->id=29506, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116134, node->id=13442, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116134, node->id=13443, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116134, node->id=29506, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116134, node->id=29507, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116135, node->id=13443, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116135, node->id=13444, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116135, node->id=29507, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116135, node->id=29508, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116136, node->id=13444, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116136, node->id=13445, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116136, node->id=29508, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116136, node->id=29509, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116137, node->id=13445, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116137, node->id=13446, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116137, node->id=29509, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116137, node->id=29510, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116138, node->id=13446, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116138, node->id=13447, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116138, node->id=29510, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116138, node->id=29511, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116139, node->id=13447, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116139, node->id=13448, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116139, node->id=29511, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116139, node->id=29512, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116140, node->id=13448, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116140, node->id=13449, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116140, node->id=29512, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116140, node->id=29513, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116141, node->id=13449, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116141, node->id=13450, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116141, node->id=29513, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116141, node->id=29514, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116142, node->id=13450, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116142, node->id=13451, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116142, node->id=29514, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116142, node->id=29515, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=1, tick=287864116143, node->id=13451, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=1, tick=287864116143, node->id=13452, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] callback,sys->id=3, tick=287864116143, node->id=29515, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.770] [workload] [debug] issue,sys->id=3, tick=287864116143, node->id=29516, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=1, tick=287864116144, node->id=13452, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=1, tick=287864116144, node->id=13453, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=3, tick=287864116144, node->id=29516, node->name=COMP_NODE_FWD_iter13_b7_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=3, tick=287864116144, node->id=29517, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=1, tick=287864116145, node->id=13453, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=1, tick=287864116145, node->id=13454, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=3, tick=287864116145, node->id=29517, node->name=COMP_NODE_FWD_iter13_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=3, tick=287864116145, node->id=29518, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=1, tick=287864116146, node->id=13454, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=1, tick=287864116146, node->id=13455, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=3, tick=287864116146, node->id=29518, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=3, tick=287864116146, node->id=29519, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=1, tick=287864116147, node->id=13455, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=1, tick=287864116147, node->id=13456, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=3, tick=287864116147, node->id=29519, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=3, tick=287864116147, node->id=29520, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=1, tick=287864116148, node->id=13456, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=1, tick=287864116148, node->id=13457, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=3, tick=287864116148, node->id=29520, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=3, tick=287864116148, node->id=29521, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=1, tick=287864116149, node->id=13457, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=1, tick=287864116149, node->id=13458, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] callback,sys->id=3, tick=287864116149, node->id=29521, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.771] [workload] [debug] issue,sys->id=3, tick=287864116149, node->id=29522, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=1, tick=287864116150, node->id=13458, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=1, tick=287864116150, node->id=13459, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=3, tick=287864116150, node->id=29522, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=3, tick=287864116150, node->id=29523, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=1, tick=287864116151, node->id=13459, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=1, tick=287864116151, node->id=13460, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=3, tick=287864116151, node->id=29523, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=3, tick=287864116151, node->id=29524, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=1, tick=287864116152, node->id=13460, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=1, tick=287864116152, node->id=13461, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=3, tick=287864116152, node->id=29524, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=3, tick=287864116152, node->id=29525, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=1, tick=287864116153, node->id=13461, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=1, tick=287864116153, node->id=13462, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] callback,sys->id=3, tick=287864116153, node->id=29525, node->name=COMP_NODE_BCKWD_iter13_b0_attention_compute, node->type=4
[2026-02-15 04:20:46.772] [workload] [debug] issue,sys->id=3, tick=287864116153, node->id=29526, node->name=COMP_NODE_BCKWD_iter13_b0_ffwd_compute, node->type=4
